failure_id,trial_id,source_trial_id,robustness_family,replay_mode,transformation_id,mitigation_id,source_model_id,model_id,payload_name,prompt_category,segment_index,failure_category,failure_mechanism,mechanism_basis,mechanism_scope,first_differing_position,expected_token_id,recovered_token_id,expected_rank,recovered_rank,alphabet_size_B,recovered_rank_out_of_bound,token_length_changed,rank_length_changed,context_sha256,boundary_start_offset,boundary_end_offset,divergence_fields_availability
failure__325edcc4d68623f9197ed985,revision_v1_robustness_v2_payload_fidelity_v2__9b6df2d9f218cb20a9c9,revision_v1_ablation_v2_payload_fidelity_v2__a00039fc3c09fc7d5ab6,limited_mitigation,canonicalized_text_retokenized,whitespace_collapse,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_002,factual_explanatory,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,0,4710.0,11095.0,12,4452.0,16,True,False,False,e9254a07db5d375090a99d8f5123d140eeafd7d6b48750259f444fbacf82aa76,0,8,recorded
failure__cdd19889286261a45ba94e1c,revision_v1_robustness_v2_payload_fidelity_v2__37f728404c3317e1d544,revision_v1_ablation_v2_payload_fidelity_v2__a00039fc3c09fc7d5ab6,limited_mitigation,canonicalized_text_retokenized,unicode_normalization,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_002,factual_explanatory,0,limited_mitigation,unicode_normalization_tokenization_divergence,unicode_normalization,descriptive_first_divergence_not_causal_proof,0,4710.0,11095.0,12,4452.0,16,True,False,False,e9254a07db5d375090a99d8f5123d140eeafd7d6b48750259f444fbacf82aa76,0,8,recorded
failure__f72654ab5c93fce0317afb9b,revision_v1_robustness_v2_payload_fidelity_v2__e7a1de889259b3a015ab,revision_v1_ablation_v2_payload_fidelity_v2__a00039fc3c09fc7d5ab6,limited_mitigation,canonicalized_text_retokenized,quote_conversion,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_002,factual_explanatory,0,limited_mitigation,quotation_tokenization_divergence,quote_conversion,descriptive_first_divergence_not_causal_proof,0,4710.0,11095.0,12,4452.0,16,True,False,False,e9254a07db5d375090a99d8f5123d140eeafd7d6b48750259f444fbacf82aa76,0,8,recorded
failure__6b16047aa6d0650824f75808,revision_v1_robustness_v2_payload_fidelity_v2__cd504c26447e3cb76c05,revision_v1_ablation_v2_payload_fidelity_v2__a00039fc3c09fc7d5ab6,limited_mitigation,canonicalized_text_retokenized,markdown_copy_paste,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_002,factual_explanatory,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,4710.0,29.0,12,,16,False,False,True,e9254a07db5d375090a99d8f5123d140eeafd7d6b48750259f444fbacf82aa76,0,8,recorded
failure__552be8fb667cad0e695e7fc1,revision_v1_robustness_v2_payload_fidelity_v2__c1a74e96ec981d8ca24f,revision_v1_ablation_v2_payload_fidelity_v2__7120c989baed393530cf,limited_mitigation,canonicalized_text_retokenized,line_endings,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,casual_conversation,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,2823.0,3430.0,9,1778.0,16,True,False,False,3a90d5baa6754cf9145fac1d9a839e8f6e50dc89f4a43acc64ffcbae3fc1eb83,0,8,recorded
failure__347a5ba6d3b049f3c1be5d7e,revision_v1_robustness_v2_payload_fidelity_v2__c7a61fb6050ff985af43,revision_v1_ablation_v2_payload_fidelity_v2__7120c989baed393530cf,limited_mitigation,canonicalized_text_retokenized,whitespace_trim,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,casual_conversation,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,2823.0,3430.0,9,1778.0,16,True,False,False,3a90d5baa6754cf9145fac1d9a839e8f6e50dc89f4a43acc64ffcbae3fc1eb83,0,8,recorded
failure__65a7b04c95affc3cc30516c9,revision_v1_robustness_v2_payload_fidelity_v2__e3c6aa3050bc68587ebc,revision_v1_ablation_v2_payload_fidelity_v2__7120c989baed393530cf,limited_mitigation,canonicalized_text_retokenized,whitespace_collapse,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,casual_conversation,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,0,2823.0,3430.0,9,1778.0,16,True,False,False,3a90d5baa6754cf9145fac1d9a839e8f6e50dc89f4a43acc64ffcbae3fc1eb83,0,8,recorded
failure__0d64acca9a78b0c400007b85,revision_v1_robustness_v2_payload_fidelity_v2__69141f00bca5a7fdf7e4,revision_v1_ablation_v2_payload_fidelity_v2__7120c989baed393530cf,limited_mitigation,canonicalized_text_retokenized,unicode_normalization,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,casual_conversation,0,limited_mitigation,unicode_normalization_tokenization_divergence,unicode_normalization,descriptive_first_divergence_not_causal_proof,0,2823.0,3430.0,9,1778.0,16,True,False,False,3a90d5baa6754cf9145fac1d9a839e8f6e50dc89f4a43acc64ffcbae3fc1eb83,0,8,recorded
failure__5ed45f11fc385c0a453bcd79,revision_v1_robustness_v2_payload_fidelity_v2__119490f941a37bb978de,revision_v1_ablation_v2_payload_fidelity_v2__7120c989baed393530cf,limited_mitigation,canonicalized_text_retokenized,quote_conversion,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,casual_conversation,0,limited_mitigation,quotation_tokenization_divergence,quote_conversion,descriptive_first_divergence_not_causal_proof,0,2823.0,3430.0,9,1778.0,16,True,False,False,3a90d5baa6754cf9145fac1d9a839e8f6e50dc89f4a43acc64ffcbae3fc1eb83,0,8,recorded
failure__bd34724cf6b944451250ad2b,revision_v1_robustness_v2_payload_fidelity_v2__17af14357b5f65317c1f,revision_v1_ablation_v2_payload_fidelity_v2__7120c989baed393530cf,limited_mitigation,canonicalized_text_retokenized,markdown_copy_paste,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,casual_conversation,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,2823.0,29.0,9,,16,False,False,True,3a90d5baa6754cf9145fac1d9a839e8f6e50dc89f4a43acc64ffcbae3fc1eb83,0,8,recorded
failure__b01bbf2e8a6f5f7a6f0d1d54,revision_v1_robustness_v2_payload_fidelity_v2__f7e97a5a974d32a90caf,revision_v1_ablation_v2_payload_fidelity_v2__ac8e407fccafcb11d7a3,limited_mitigation,canonicalized_text_retokenized,line_endings,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_004,professional_communication,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,576.0,785.0,5,4325.0,16,True,False,False,d98aa3dc4c26809b08f2f60a872c8b5bc4d64795c55175b12ac6530cd107c0c5,0,8,recorded
failure__bcd90f5c0b9cb091b0c9e020,revision_v1_robustness_v2_payload_fidelity_v2__8261f318a1e7a6295fac,revision_v1_ablation_v2_payload_fidelity_v2__ac8e407fccafcb11d7a3,limited_mitigation,canonicalized_text_retokenized,whitespace_trim,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_004,professional_communication,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,576.0,785.0,5,4325.0,16,True,False,False,d98aa3dc4c26809b08f2f60a872c8b5bc4d64795c55175b12ac6530cd107c0c5,0,8,recorded
failure__485329f7dfee2dc249a9c671,revision_v1_robustness_v2_payload_fidelity_v2__f10690ada37d5f713281,revision_v1_ablation_v2_payload_fidelity_v2__ac8e407fccafcb11d7a3,limited_mitigation,canonicalized_text_retokenized,whitespace_collapse,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_004,professional_communication,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,0,576.0,785.0,5,4325.0,16,True,False,False,d98aa3dc4c26809b08f2f60a872c8b5bc4d64795c55175b12ac6530cd107c0c5,0,8,recorded
failure__b40d81ede8db8d14ebb11838,revision_v1_robustness_v2_payload_fidelity_v2__4ba2698df3c9298c1a47,revision_v1_ablation_v2_payload_fidelity_v2__ac8e407fccafcb11d7a3,limited_mitigation,canonicalized_text_retokenized,unicode_normalization,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_004,professional_communication,0,limited_mitigation,unicode_normalization_tokenization_divergence,unicode_normalization,descriptive_first_divergence_not_causal_proof,0,576.0,785.0,5,4325.0,16,True,False,False,d98aa3dc4c26809b08f2f60a872c8b5bc4d64795c55175b12ac6530cd107c0c5,0,8,recorded
failure__5b0e0ebfd7453ae4717fa9ce,revision_v1_robustness_v2_payload_fidelity_v2__e69590e41c0b2c6731e5,revision_v1_ablation_v2_payload_fidelity_v2__ac8e407fccafcb11d7a3,limited_mitigation,canonicalized_text_retokenized,quote_conversion,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_004,professional_communication,0,limited_mitigation,quotation_tokenization_divergence,quote_conversion,descriptive_first_divergence_not_causal_proof,0,576.0,785.0,5,4325.0,16,True,False,False,d98aa3dc4c26809b08f2f60a872c8b5bc4d64795c55175b12ac6530cd107c0c5,0,8,recorded
failure__fd7031b0d014c27d58ca6c42,revision_v1_robustness_v2_payload_fidelity_v2__0c8a46ebe72a9b1f7c01,revision_v1_ablation_v2_payload_fidelity_v2__ac8e407fccafcb11d7a3,limited_mitigation,canonicalized_text_retokenized,markdown_copy_paste,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_004,professional_communication,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,576.0,29.0,5,,16,False,False,True,d98aa3dc4c26809b08f2f60a872c8b5bc4d64795c55175b12ac6530cd107c0c5,0,8,recorded
failure__e18c3688aa698e9d9ba2440e,revision_v1_robustness_v2_payload_fidelity_v2__caf1471c02c1feba8b23,revision_v1_ablation_v2_payload_fidelity_v2__a47dfe82178950f587b2,limited_mitigation,canonicalized_text_retokenized,line_endings,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_005,forum_question_answer,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,5692.0,8420.0,4,1530.0,16,True,False,False,a13db869083054850fb928269df6599de99091a7b93e8547e9ac8ee6fddc2a00,0,8,recorded
failure__8ac3f7d087adce77146d4987,revision_v1_robustness_v2_payload_fidelity_v2__ca9bec99ff3f38b5f86d,revision_v1_ablation_v2_payload_fidelity_v2__a47dfe82178950f587b2,limited_mitigation,canonicalized_text_retokenized,whitespace_trim,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_005,forum_question_answer,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,5692.0,8420.0,4,1530.0,16,True,False,False,a13db869083054850fb928269df6599de99091a7b93e8547e9ac8ee6fddc2a00,0,8,recorded
failure__1c2f64048ebc21f68017b9cf,revision_v1_robustness_v2_payload_fidelity_v2__df76c5f9eeddf5694f2b,revision_v1_ablation_v2_payload_fidelity_v2__a47dfe82178950f587b2,limited_mitigation,canonicalized_text_retokenized,whitespace_collapse,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_005,forum_question_answer,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,0,5692.0,8420.0,4,1530.0,16,True,False,False,a13db869083054850fb928269df6599de99091a7b93e8547e9ac8ee6fddc2a00,0,8,recorded
failure__5ec8e54d2c2cda5c09cccd9c,revision_v1_robustness_v2_payload_fidelity_v2__107d42a09c75ca53283d,revision_v1_ablation_v2_payload_fidelity_v2__a47dfe82178950f587b2,limited_mitigation,canonicalized_text_retokenized,unicode_normalization,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_005,forum_question_answer,0,limited_mitigation,unicode_normalization_tokenization_divergence,unicode_normalization,descriptive_first_divergence_not_causal_proof,0,5692.0,8420.0,4,1530.0,16,True,False,False,a13db869083054850fb928269df6599de99091a7b93e8547e9ac8ee6fddc2a00,0,8,recorded
failure__44e3f505ed93e3ac6236efce,revision_v1_robustness_v2_payload_fidelity_v2__42aac4baf0382ad35a75,revision_v1_ablation_v2_payload_fidelity_v2__a47dfe82178950f587b2,limited_mitigation,canonicalized_text_retokenized,quote_conversion,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_005,forum_question_answer,0,limited_mitigation,quotation_tokenization_divergence,quote_conversion,descriptive_first_divergence_not_causal_proof,0,5692.0,8420.0,4,1530.0,16,True,False,False,a13db869083054850fb928269df6599de99091a7b93e8547e9ac8ee6fddc2a00,0,8,recorded
failure__a00aff94d8ce3fa99d72b963,revision_v1_robustness_v2_payload_fidelity_v2__a800fabb0e9bfd59b25c,revision_v1_ablation_v2_payload_fidelity_v2__a47dfe82178950f587b2,limited_mitigation,canonicalized_text_retokenized,markdown_copy_paste,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_005,forum_question_answer,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,5692.0,29.0,4,,16,False,False,True,a13db869083054850fb928269df6599de99091a7b93e8547e9ac8ee6fddc2a00,0,8,recorded
failure__4ac037985aab62ec43d15c09,revision_v1_robustness_v2_payload_fidelity_v2__92030c613ed901354eda,revision_v1_ablation_v2_payload_fidelity_v2__9644c2038da3ad2f417a,limited_mitigation,canonicalized_text_retokenized,line_endings,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_006,recipe_procedure,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,5430.0,6262.0,2,323.0,16,True,False,False,d366467ed6acc32c38ef2fc40ba737e30b78565efaadacc5f62057093ef7531e,0,8,recorded
failure__3faf703473fae221b365b183,revision_v1_robustness_v2_payload_fidelity_v2__7ccb7c2a494dd5a6ae8d,revision_v1_ablation_v2_payload_fidelity_v2__9644c2038da3ad2f417a,limited_mitigation,canonicalized_text_retokenized,whitespace_trim,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_006,recipe_procedure,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,5430.0,6262.0,2,323.0,16,True,False,False,d366467ed6acc32c38ef2fc40ba737e30b78565efaadacc5f62057093ef7531e,0,8,recorded
failure__08b59dff1808338ea930a744,revision_v1_robustness_v2_payload_fidelity_v2__30083a50c12e3401a1dc,revision_v1_ablation_v2_payload_fidelity_v2__9644c2038da3ad2f417a,limited_mitigation,canonicalized_text_retokenized,whitespace_collapse,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_006,recipe_procedure,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,0,5430.0,6262.0,2,323.0,16,True,False,False,d366467ed6acc32c38ef2fc40ba737e30b78565efaadacc5f62057093ef7531e,0,8,recorded
failure__5c7de0d0f8ee2226f30536e1,revision_v1_robustness_v2_payload_fidelity_v2__2de22d9f2ce4a81e1cee,revision_v1_ablation_v2_payload_fidelity_v2__9644c2038da3ad2f417a,limited_mitigation,canonicalized_text_retokenized,unicode_normalization,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_006,recipe_procedure,0,limited_mitigation,unicode_normalization_tokenization_divergence,unicode_normalization,descriptive_first_divergence_not_causal_proof,0,5430.0,6262.0,2,323.0,16,True,False,False,d366467ed6acc32c38ef2fc40ba737e30b78565efaadacc5f62057093ef7531e,0,8,recorded
failure__0d678ab9a9e3059df47ee3ee,revision_v1_robustness_v2_payload_fidelity_v2__708be01fe0dd15b3002c,revision_v1_ablation_v2_payload_fidelity_v2__9644c2038da3ad2f417a,limited_mitigation,canonicalized_text_retokenized,quote_conversion,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_006,recipe_procedure,0,limited_mitigation,quotation_tokenization_divergence,quote_conversion,descriptive_first_divergence_not_causal_proof,0,5430.0,6262.0,2,323.0,16,True,False,False,d366467ed6acc32c38ef2fc40ba737e30b78565efaadacc5f62057093ef7531e,0,8,recorded
failure__73ad66376ec8b5b1ec84989e,revision_v1_robustness_v2_payload_fidelity_v2__8b4e554d7c712fcd8c25,revision_v1_ablation_v2_payload_fidelity_v2__9644c2038da3ad2f417a,limited_mitigation,canonicalized_text_retokenized,markdown_copy_paste,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_006,recipe_procedure,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,5430.0,29.0,2,,16,False,False,True,d366467ed6acc32c38ef2fc40ba737e30b78565efaadacc5f62057093ef7531e,0,8,recorded
failure__f36ab6f113438229f0681083,revision_v1_robustness_v2_payload_fidelity_v2__07f8d0828c1f557b5348,revision_v1_ablation_v2_payload_fidelity_v2__c05ca88d6f1176f5e65f,limited_mitigation,canonicalized_text_retokenized,line_endings,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_007,personal_narrative_blog,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,29734.0,22283.0,7,359.0,16,True,False,False,05e0079c40cb62bb0d3ed5eee3e778fb42cbe03e7545c5d1b428b1191db56b6e,0,8,recorded
failure__f9572d1d1b219f68c0c1249e,revision_v1_robustness_v2_payload_fidelity_v2__9c89faf67b3026dfc51b,revision_v1_ablation_v2_payload_fidelity_v2__c05ca88d6f1176f5e65f,limited_mitigation,canonicalized_text_retokenized,whitespace_trim,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_007,personal_narrative_blog,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,29734.0,22283.0,7,359.0,16,True,False,False,05e0079c40cb62bb0d3ed5eee3e778fb42cbe03e7545c5d1b428b1191db56b6e,0,8,recorded
failure__dfe50d3d1dd784a14ce26210,revision_v1_robustness_v2_payload_fidelity_v2__f32ff5d0fc35f5424bbf,revision_v1_ablation_v2_payload_fidelity_v2__c05ca88d6f1176f5e65f,limited_mitigation,canonicalized_text_retokenized,whitespace_collapse,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_007,personal_narrative_blog,0,limited_mitigation,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,0,29734.0,22283.0,7,359.0,16,True,False,False,05e0079c40cb62bb0d3ed5eee3e778fb42cbe03e7545c5d1b428b1191db56b6e,0,8,recorded
failure__7e5300cbf4469c4e727686e1,revision_v1_robustness_v2_payload_fidelity_v2__2d3b21f0aadca4fa2ead,revision_v1_ablation_v2_payload_fidelity_v2__c05ca88d6f1176f5e65f,limited_mitigation,canonicalized_text_retokenized,unicode_normalization,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_007,personal_narrative_blog,0,limited_mitigation,unicode_normalization_tokenization_divergence,unicode_normalization,descriptive_first_divergence_not_causal_proof,0,29734.0,22283.0,7,359.0,16,True,False,False,05e0079c40cb62bb0d3ed5eee3e778fb42cbe03e7545c5d1b428b1191db56b6e,0,8,recorded
failure__9e3d78b02ddeeb483a2c1a64,revision_v1_robustness_v2_payload_fidelity_v2__e520141754884f6d4533,revision_v1_ablation_v2_payload_fidelity_v2__c05ca88d6f1176f5e65f,limited_mitigation,canonicalized_text_retokenized,quote_conversion,canonicalization_pipeline_v1,qwen2_5_7b_instruct_q4_k_m,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_007,personal_narrative_blog,0,limited_mitigation,quotation_tokenization_divergence,quote_conversion,descriptive_first_divergence_not_causal_proof,0,29734.0,22283.0,7,359.0,16,True,False,False,05e0079c40cb62bb0d3ed5eee3e778fb42cbe03e7545c5d1b428b1191db56b6e,0,8,recorded
